block_id,candidate_artifact_sha256,candidate_id,canonical_model_visible_payload_sha256,canonical_output_sha256,condition,domain,final_source,global_sequence_index,hard_contract_vector,operational_success,paper_id,private_score,raw_response_sha256,registry_id,result_source_sha256,row_valid,task_id,terminal_outcome,variant_id
6,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_positive_reference,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,3e2299fe8dc3b5bb6ad9d71df5f66551716447a9110d61b2052254a700873a5c,F,software_engineering,payload_interface_successor,480,"[true,false]",0,se_perses,0.0,23de2f3d8d0cb31e2ba26c3826c1292e2e3a07e2135e332e725133f720cb17c6,B,09139a1552484c36c6bbc568fdc176013706b83d00312f7a1829e9146451a476,True,SE-PE-01,hard_contract_failure,planted_redundancy_positive
1,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,1c8bcf5c9ff8a5cb0cc80234ae81eac095d7bde807e331f64f7e367f6dbe15a1,F,software_engineering,response_format_successor,481,"[true,false]",0,se_perses,0.0,c552177dcc38e15216e3f99e277987253b3e47feb3fe6455de6fb1b2930e288f,A,e66ec774f92a9744dcc6657b14b387a8c41c82165a142fb7d580236cc75348be,True,SE-PE-01,hard_contract_failure,destructive_core_negative
1,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,97b901be0fe9b7c99315e282b5e60d918b4e0b85e25b96f0ae5c99aff04f9e90,4f49e095e501320b68adeb4d17a9d8d20c40d8d5bb5d43f6d0a1238e0dc37bd7,C,software_engineering,payload_interface_successor,482,"[true,false]",0,se_perses,0.0,3151e5e6bc6ecb6a858e93d025616bdc5abaf61d66d46074871b485a3ff0d46e,A,7edc28386a105cd8850b3324f3809f8433ef941feb9d9a225ad4a33499fe22b7,True,SE-PE-01,hard_contract_failure,destructive_core_negative
2,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,97b901be0fe9b7c99315e282b5e60d918b4e0b85e25b96f0ae5c99aff04f9e90,44a1b182b8205aa359c91a6498d65578dbc7c6073bceb93f40323eecdd64b31f,C,software_engineering,fg5_exact_output_direct,483,"[true,false]",0,se_perses,0.0,5d20018c3e065f2b5113b629351a117d977ef56e877bf4371243cddcb73164f6,A,37be77ff71e2dc71804ef240ef48676fd4054bfe2c57579ad9c916a70b0a0fdf,True,SE-PE-01,hard_contract_failure,destructive_core_negative
2,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,f6c4ba412bab81da177b895eb7d6529c28558fd6e50c307b807901a9cbe08962,F,software_engineering,payload_interface_successor,484,"[true,false]",0,se_perses,0.0,9a44b25d593363497889813cb30f3ebfd26da388575678d0236764a8ee580311,A,77292d43a119a62685b2a958426f920ffe87942285b12ec491cdd93530e7f394,True,SE-PE-01,hard_contract_failure,destructive_core_negative
3,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,f5810679ed55c9cceb4371b5b2edd319bb313d5bb2700972b020749dac929b50,F,software_engineering,payload_interface_successor,485,"[true,true]",1,se_perses,1.0,c9f7b912c7825db1ca1b591e04fcb348e6210013db1cba11aed3c56b4dde7bd4,A,f4a09e7d72ffd09f5d54acf3700ab4e93aadb219bd6ec43faf7b6ed081b03c6c,True,SE-PE-01,operational_success,destructive_core_negative
3,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,97b901be0fe9b7c99315e282b5e60d918b4e0b85e25b96f0ae5c99aff04f9e90,244b100d9eea7c1f71a5f4163cb9682b97bd045261241c527deab2fe62af4a89,C,software_engineering,payload_interface_successor,486,"[true,false]",0,se_perses,0.0,06797e2aed11277e79c68a5fbf9945acecd8b7fbc07eee7f660136c6b4b056a5,A,5aae6dce4c47a9b252c4bf19df02626eabb30c35ce311093df7efbc9cc78d78c,True,SE-PE-01,hard_contract_failure,destructive_core_negative
4,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,4eb50624ff4e5621eafd52e4b7b6ddfad67766b257f43cd9bf23a88d55e1ffb9,f59c630917a24bafafdb9a159588d2f7991e0a1485171fd921b8043bb0af269e,C,software_engineering,payload_interface_successor,487,"[true,false]",0,se_perses,0.0,f2f360f6b8d410faf70443ef55765376e110ecb28fbee15dcc9bd9d52d58721a,B,1abc9107bfd5c0a47a8021cf4a127adf16fde2f10c1dc8af3b744736bf4fbcc0,True,SE-PE-01,hard_contract_failure,destructive_core_negative
4,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,c8478d948679a6f68c0aac97f043dd8ed5750ac31597c6f9358b6be0c4212c4b,F,software_engineering,response_format_successor,488,"[true,false]",0,se_perses,0.0,c4d7627fb919e13429d7d4d4f26d98a59d5d7f19a20e294af96282ac06a573f6,B,edfa1a38895dc9dbd62271d6da7f43c04f1a36101875fc12bf921a52656de3ea,True,SE-PE-01,hard_contract_failure,destructive_core_negative
5,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,72bfcd36d251fefba0b8ffaf3bb9805e96e0c0449cf9c7f6ff03007090d477f9,F,software_engineering,payload_interface_successor,489,"[true,true]",1,se_perses,1.0,786202ceb8746caf60bc12a8bd7c7387bd4d7e462edccd161be7648ed3deee58,B,8250ba2a918cf50e1b5d95ea926692a547a69673ca35308f3d880caa284ae022,True,SE-PE-01,operational_success,destructive_core_negative
5,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,4eb50624ff4e5621eafd52e4b7b6ddfad67766b257f43cd9bf23a88d55e1ffb9,dfc6ca7be2341839a8a0244decdf3a391367654cb54ca88bdf51e2300b1ec39d,C,software_engineering,payload_interface_successor,490,"[true,false]",0,se_perses,0.0,4cd798e3e8b4ad9dae0e7c1ab26788711b886e7b69e29a6670cf6726c5a8b8f9,B,cce6750f4bef4e4fe167005a41a4562e67cf9994020e23a98d8843580851b378,True,SE-PE-01,hard_contract_failure,destructive_core_negative
6,f51679ed252a3ba63aa00be9c42097256db51bd4fec015857140a080f03b2dab,control_negative,4eb50624ff4e5621eafd52e4b7b6ddfad67766b257f43cd9bf23a88d55e1ffb9,842bc4317256b7ea2c66cff930a2a8530e5f389c5953ca8c3563f29c3b5d60bc,C,software_engineering,payload_interface_successor,491,"[true,false]",0,se_perses,0.0,1eb22e4c569a527237d9d78161f6ec01282c8baf54e20af40cf2dc5394ef55cc,B,6e6f3b6cb6ccd700dca77d4182807d2a5587724c770bec4ffc74a4ee1e9b1fd3,True,SE-PE-01,hard_contract_failure,destructive_core_negative
6,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,e1a2f70fa2667a4d426400f45e19a7e02ea7ee2d78fb731776ae7043e32f7cf8,F,software_engineering,payload_interface_successor,492,"[true,true]",1,se_perses,1.0,49d004396718cc15721ad58e2810ac9cf8ce6f5270395df92f7e10ba2050a843,B,866cb00d05c0f4bdcd8bfad649cc22828c751652fea4af065d9099dbdfe52594,True,SE-PE-01,operational_success,destructive_core_negative
1,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,39422733c221ac177843187cfbdd1511b6eb078b6d500cc830c630c18f6ebabd,F,software_engineering,fg5_exact_output_direct,493,"[true,false]",0,se_perses,0.0,77ad1a9ebe0d51fd73798b7830dad16679f785cfd217f8fa7e77edb9c36a0182,A,0f16b655697cd38d6dd054f5f3eedf8a9532969aac9b738390f53cd9501d1a6a,True,SE-PE-01,hard_contract_failure,byte_identical_identity
1,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,c5e15efc9f89783cc2ca00192dd1bc8b4e71f7b59b7a879c0f727f1ecf5e8264,C,software_engineering,fg3_retained,494,"[false,false]",0,se_perses,0.0,0680d0fffa746ddbf52ee7b758cae7dfc5ba1b61cda89945ec74c872ddc7b812,A,68196a9bc5c9960c24daaffc935ce528850449551e1e2d26068bab0a88bcd0ad,True,SE-PE-01,hard_contract_failure,byte_identical_identity
2,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,0974fb41962e92c637d140f8caeddf8af2cdfcc9b53a14e721aa73284c4dca60,C,software_engineering,fg5_exact_output_direct,495,"[true,true]",1,se_perses,1.0,57c85f36a121205f9e791a0bea8d92c6193b50d3264eaf597ad7b48842434eb1,A,3646e99cce2586e64ea0d34150978148335633b8451aacc6ed6ccef1ef87d0f0,True,SE-PE-01,operational_success,byte_identical_identity
2,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,a7369dbce8b1cd554cc9828fe85647b50bc83a8617de5d09f5eb74fe3359d12c,F,software_engineering,payload_interface_successor,496,"[true,false]",0,se_perses,0.0,a812e343da34f7ca56e50b3de455688a3dd65428cccc1191469168e053890027,A,f692765500c79ada91161251d63487b2f889e806a1c89f902f4618ef160842fa,True,SE-PE-01,hard_contract_failure,byte_identical_identity
3,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,2a5fe2eeb4226ebc455cafefea6531c1448b9112ab7ec35eb4ac5c95def08785,F,software_engineering,payload_interface_successor,497,"[true,true]",1,se_perses,1.0,779f8f1990effc19f84a42580d00385e7ddbea54d0950d79c789ff4dd991b5d3,A,213bd1cd3f77da3b111699a9a4672041bfd3ce0268ea9fa564a4892defb6b39b,True,SE-PE-01,operational_success,byte_identical_identity
3,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,5a4ebfba282fff1bbb3455f853c67e042a306568a4aeb000338893e1cd0d0347,46ad0eeaee53c66227aeafd361b2231c5de2838fea0a24c4d70acbc45cb38f5e,C,software_engineering,payload_interface_successor,498,"[true,false]",0,se_perses,0.0,4c89b2998d38f3743913e84bfcf2be38636aebe49542368e07de0e54f0f81a7f,A,257827a08f6372fe1ee68f3fcd69a875281e15121e35d6d63c71328bd0025841,True,SE-PE-01,hard_contract_failure,byte_identical_identity
4,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,abccef3491444e26a048fc377a00fc6cf1a02e1625ec43349531dddc09ae5298,C,software_engineering,fg3_retained,499,"[false,false]",0,se_perses,0.0,94f3adeb8014cf3a0a1be23e3fb60effd5484b2e0127eb99f95ecc2f75af8329,B,345e6f596a04b9e102eb624a82ba324aa752117f3e98e629b8ce242c205c5c10,True,SE-PE-01,hard_contract_failure,byte_identical_identity
4,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,13d96d29eae1030024527b3adb00ac23c7decaf3d0a70c5c94e38edb4976e266,F,software_engineering,payload_interface_successor,500,"[true,true]",1,se_perses,1.0,213ba4ee9223b4f2d047b5c555a66845127a9fa05d6e92b52f6e47b2f9e2c929,B,69741571268e284859b1b3f9d5658b02b81aa18b0a67051768c97e4f54458c26,True,SE-PE-01,operational_success,byte_identical_identity
5,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,1c4c6f8b200a0ad5d28ccaa180c88e6ad2fd17a32c67956ae933223a77c9602d,F,software_engineering,payload_interface_successor,501,"[true,true]",1,se_perses,1.0,b55ca630a27a8c779835d767fa6fd77fce1d9892bc64f57fc38df2821f5315fd,B,ce032cffca3c7d26baccdac5fb18019f603c1ce63c89e6996804149b544369be,True,SE-PE-01,operational_success,byte_identical_identity
5,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,701b2286999c632e52774f2cac64e6810979acd7e7ab0736ef5879fef1cba030,C,software_engineering,fg3_retained,502,"[false,false]",0,se_perses,0.0,7a4a1114aff671746823d4901d52304febf3d7bfb9d8a19b88ead1dc6fcf99c4,B,c2dad1c82a4448dde82d030af38ee1aeeb125bdf7e8fb897c4457f0f5fade785,True,SE-PE-01,hard_contract_failure,byte_identical_identity
6,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,control_identity,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,337d16ff872f0640910f5d24bf725af5ceb9dfcaa9a9fe207ae99eaddb00e3a8,C,software_engineering,fg3_retained,503,"[false,false]",0,se_perses,0.0,ebf12670d938f07701076d17d1a9cdabc49ea4bfe5950822ca9f761e48fbcac7,B,9f9f2d72a5a62fae26e7206aa5f60308dd7301fe144771a65d4a3c139d2be1da,True,SE-PE-01,hard_contract_failure,byte_identical_identity
6,802a8d560aab1a36e70d23b6271142cbbf87cc78069429c5b80478fc0bf3ac23,F,ec31c8f6b41bd8b87eac231ba32a85e9bc9daecd9104084a2e3e515fdfaaec4e,693c08407f8e83a7494e9f8e0266529042499c5aef42a0fc0eccf8d3ad2ee8a1,F,software_engineering,payload_interface_successor,504,"[true,false]",0,se_perses,0.0,e304204d0e2c13e23f6e9967a9659473f9e5831cce95fee9f7f1209f8fd73db6,B,8e1428eb914ebaae7be58b0ebbb0db89f4213c0675dd0ac088bc281e27c77089,True,SE-PE-01,hard_contract_failure,byte_identical_identity
1,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,4539b66fb6cd59f4a1eba1ff420eb5499dc29974421f0d204c5e3db634196e7b,F,data_analysis,fg3_retained,505,"[true,false]",0,data_hdbscan,0.71875,40f6fb0434fa1cb0b7bd8bf908cee4aa81b21d19a634949fccdf5e41edb3b685,A,8676f8b853f6c56ade1ef61d8de55c1bbdddb044d113dc3fc2bb047203b0ed5c,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
1,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,8acb4c69ed69d1a6599df4a4ecd24f9859a18571f41fa54ab0a266953c452ddf,C,data_analysis,fg5_exact_output_direct,506,"[true,false]",0,data_hdbscan,0.71875,e7215ddc439aa20166b2404aa2d14fb4a64d92df9e33d5f120aa1a503265d770,A,f382050d3ff41736fc75fe1d3b52bcbf7a3076d9245008702f990bd9a77ff0b4,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
2,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,e6ba7375d0965750a62bfb63175e5a4b6d61db40f2d90877420005416ac392ab,C,data_analysis,fg5_exact_output_direct,507,"[true,false]",0,data_hdbscan,0.71875,25fdffde76ab8ebc07411a838c94354509bb638d802ef5e8752e4cbb6e814492,A,e1574a40895a41c9cb23e48a1b249a67706ff2cf54c661a9d262af057690118e,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
2,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,d24026641442149a4de66900b14c080a0d07a82214d5e98fdd99a6f0366a31de,F,data_analysis,fg5_exact_output_direct,508,"[true,false]",0,data_hdbscan,0.71875,5d2de6624c33fd9a81a9b714d06dc3582c66f02442a7b66789dcda5199c2742e,A,6968cb310662f64af2a40450cddec38e889ae34cd63ba93d423cc9b74ffc2fcb,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
3,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,b084de404cd850de279e06a9511b993346824119653406e7ca65118f116f0f88,F,data_analysis,fg5_exact_output_direct,509,"[true,false]",0,data_hdbscan,0.71875,cbaf7c88267bb7de5cc3691bce591149aabe528d1ef745c22750810715200fee,A,1f0127b2daca287dfd01e952c992f83ed52b4ee2caf5ff5988093d1e78a523e5,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
3,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,3561a2f757c2d443baba9f0017ee2c5462be36f8c015f181e83d663746341749,C,data_analysis,payload_interface_successor,510,"[true,false]",0,data_hdbscan,0.71875,fbf837795801d0e22cb56eda4f26457686e50054579021d297c5af2eba38eaea,A,9f9b2d30d5ba63cba1fcafd0afa3d6339e313a4d7c14c61c6c76343af9ccde50,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
4,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,786cd01045dcb9633dd56543867b60a5725cace8fe21a4ba6f942078cf1df440,C,data_analysis,response_format_successor,511,"[true,false]",0,data_hdbscan,0.875,cc7e5effd7168f4deb0180537155e9bb0b814d6fc10b29784a0a543a8e8c3966,B,d056a239bc97d66431f263d74cd56e357da98f02fe43a62fdeac18d0a4f413c1,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
4,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,71144eb68d69c88951919fd792f3a9cefc769a907c7b368456c5e3f1af1c8bc3,F,data_analysis,fg5_exact_output_direct,512,"[true,false]",0,data_hdbscan,0.875,5ad77b87eb9f17f2ea2b013aa3ef35ac88a3bfcf2bcde878991043c80ef4a47d,B,97594cb045ee5057f1f0dac54f1cc32231b4c270a9e4d2bebdf30c70b8fbd543,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
5,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,6dd3b42973a31b76d575a4d4635e81d92cf651a76b939d80cb9a607bf442e6b4,F,data_analysis,fg5_exact_output_direct,513,"[true,false]",0,data_hdbscan,0.875,47c3c6a181b620288647cbe9ca69f7421518a4de42e6faef309dbf5636edc4c7,B,1250e98b4bfda92d5cf4bb4398af5c4f90ff6d0c33bdc8e2508cf9a99db1d380,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
5,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,57af1798de54ef5ab6db226c15960e3db9e6fadfe12fbddd87f7bc0e2cb1f9a0,C,data_analysis,fg3_retained,514,"[false,false]",0,data_hdbscan,0.0,a2ac1c5dd0814cfb7949c01fbf0116274a0ee876dce3126e2c97ae4c1f0b47b3,B,dfbadbbf66a35ca43f56820a1c65fc0c8f5649ce72795a0d268fe6baad8c4783,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
6,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,2b3690bb74a9d45e6a4f6ea3ddff84fd3ec2f9962b13c74fb1507b386fa04367,C,data_analysis,payload_interface_successor,515,"[true,false]",0,data_hdbscan,0.875,44ddfab5cfa82d6bf95eccc0d52439b5c21b76f6f95a579706708f17b695e795,B,f5616b1056108e19a976d3d071bd3e17d6a4e0c28e605c4f3524db82451d37ce,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
6,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,control_positive_reference,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,31ece1619933149e41affe0bed9238e5e7558cd65823643b6821da78bd341a73,F,data_analysis,fg5_exact_output_direct,516,"[true,false]",0,data_hdbscan,0.875,144f4f0486ed4d31abcb7665390957048300d979bab89287c8c668aec7193b88,B,7b22ee972e881df263e9a784eb90dcb5c447420a451bf4a889732ed877375259,True,DATA-HDB-01,hard_contract_failure,planted_redundancy_positive
1,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,7eb05c8576733eca82d9ec126ca1275f6a97cd9ce0db16328dfe3f9109986a01,F,data_analysis,fg5_exact_output_direct,517,"[true,false]",0,data_hdbscan,0.71875,b4aa84b15335668b58b1decf361099308ca12201cc600b42aadbe64dd237c8e3,A,344c35bdde70014e39404921812c24c880fa765a2bab8927f3ebd11aa8ec8dd5,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
1,35571edd546bb21a23cc1ee46bb85674b342cc2b59a6990b4426a866e10c0db2,control_negative,9d3bbefa2c3da576db0942c26c8c0a771c853a0b55b895294e0b86a8ca3938eb,f9731f2facb880ceca48404fbc3f602b5fca1da3594dfc280a06881494ea6d86,C,data_analysis,fg5_exact_output_direct,518,"[true,false]",0,data_hdbscan,0.71875,0169138d8f3a8728914e78179326f621684dc75d8a173fa5945d00ad94ecd260,A,0a480fec2d06f2519d1133277c3b7f4f66f3397d857ccd13578d7efaea098ec6,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
2,35571edd546bb21a23cc1ee46bb85674b342cc2b59a6990b4426a866e10c0db2,control_negative,9d3bbefa2c3da576db0942c26c8c0a771c853a0b55b895294e0b86a8ca3938eb,c6361294778d59ebd72f7b14f580f0ddc4a55ed0220edc3ee053ac332ed3c5f2,C,data_analysis,fg5_exact_output_direct,519,"[true,false]",0,data_hdbscan,0.71875,026c6081ad5e5282d6d9afa9feee1afe6a81cdc065252adbd5fe80b35fba3995,A,38283f5a254b586ec0cda2c9d0a9f3a927a0a97600d7d83a73c8b77e9848a4c1,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
2,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,4853bf088a2d39eafd27dd9afd88ff7c8a92c6691ea5518cfe99ae306260890f,F,data_analysis,fg5_exact_output_direct,520,"[true,false]",0,data_hdbscan,0.71875,5128c6701a127bb91e411053e66fd0a6cbad24efd8f99eb9544f173ff44aa510,A,805281f0001e6c20c5fb727fff56378b49a9f045fb6e3b6d4000e9197b6c9a04,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
3,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,d97366de18fe4646ad373d9d9cb5619c31f0ecf2edb9b4f67a87cf7c294cd9ae,dc8e9a7abb69780ae8678eef19e8c80f5b458a3a933d6e9aaa451cdf72506146,F,data_analysis,fg5_exact_output_direct,521,"[true,false]",0,data_hdbscan,0.71875,f183712bc571dd1bbe11928caf9f4c893f2c09228e1745b588a3bcab5a0bfb6d,A,21fe909ef4cb22e50c0fcf0b632ddb62c2bf5797cb48e185d4c9e7a25bbb23a3,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
3,35571edd546bb21a23cc1ee46bb85674b342cc2b59a6990b4426a866e10c0db2,control_negative,9d3bbefa2c3da576db0942c26c8c0a771c853a0b55b895294e0b86a8ca3938eb,eed2ea85987c624644c8b46c9770c8ea1bdb47482c20698091fd35a22f52df55,C,data_analysis,fg5_exact_output_direct,522,"[true,false]",0,data_hdbscan,0.71875,90a0aa521e62666b3e6166f2e0246b575a68f9306fc04ff7cd78255e20f39b1a,A,4ac349d664943663465a117aca5f1bdf1e2a570f291263c156f8cf70a0065077,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
4,35571edd546bb21a23cc1ee46bb85674b342cc2b59a6990b4426a866e10c0db2,control_negative,4923a93d3ed02d9ec7320b8c722f96454ad7aa0aebe543b824cad0c09b2b5835,71acef3520f9aab202650b23bdcf8fbf2b2a6f5a1fa93f4e2808b536e9779fd6,C,data_analysis,fg5_exact_output_direct,523,"[true,false]",0,data_hdbscan,0.875,26ca43609610a4b61350333c0acc8004eea1ce4ec5e4ebb50fbb8ce0e2d272c5,B,e70b5261e4c2cf0b461f2512647a010a6fc15e9ca0eb6bb9e1d307d2a53e6c7a,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
4,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,483e2c7d531c116239cc3ed2c8d453897b0764ff8876e4994e63d343c12bd2c7,F,data_analysis,response_format_successor,524,"[true,false]",0,data_hdbscan,0.875,bd4fc71ccf82f745cf85d4a5efea7edbc688ec5d19e95a628ed62986ac0500e3,B,9f5244bbe4eeeed18d0caa68f0accba7ffdcffa2e6a1cc5be9f2542444fc2917,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
5,b2ce1c8d1321d0854a3e2346c6bb5b8444fe8929df936ef1b1e760788719861e,F,9e0fd37470c7998d8676f9dd56197a675e34d19ce96bb8e56d9a2aa49b043684,d3c6a6d82f9ec385742eb71dc372d7085660490ae1c363dd35dac541e428c690,F,data_analysis,fg5_exact_output_direct,525,"[true,false]",0,data_hdbscan,0.875,09d9d693c1e3b5aad8ba59f57800ff1a94eeb9d30fdf3783a0e689123a96777e,B,99b0ea59de6df9c88f1de0d869da10034fb1d5ad52616d0b33e1f9c0f2c07a1e,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
5,35571edd546bb21a23cc1ee46bb85674b342cc2b59a6990b4426a866e10c0db2,control_negative,4923a93d3ed02d9ec7320b8c722f96454ad7aa0aebe543b824cad0c09b2b5835,ac90774be08c40c34de914d7eb7194b4cbf5b25828ebdc8e94b84ad0499f5a86,C,data_analysis,payload_interface_successor,526,"[true,false]",0,data_hdbscan,0.875,5f3a3ed165316b9a80a824d2037cf4ed634b732402734cb83b35644e2e769ebe,B,ed9ec42362e04c235050224e3d2182de1b2e849e53fc8fb02c144c0fb0a195cd,True,DATA-HDB-01,hard_contract_failure,destructive_core_negative
